StudentID,Gender,City,CollegeTier,Stream,Specialisation,Hostel,HistoryOfBacklogs,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,CGPA_Tier,PlacementStatus,IsAnomaly,Salary Package
23321,Male,Hyderabad,Tier1,ECE,AI,No,No,7.1,7.38,7.4,6.99,7.52,7.09,6.97,6.94,7.36,83.3,0,2,2,2,1,,2.9,55.5,,1,Mid,1,0,8.83
23322,Female,Kolkata,Tier2,ECE,DataScience,Yes,No,7.19,7.45,7.04,6.86,7.07,7.46,7.64,7.58,7.26,75.9,0,1,2,2,0,64.2,3,52.2,66.8,0,Mid,0,0,0
23323,Female,Mumbai,Tier1,Mechanical,DataScience,No,No,8.52,8.57,9.01,8.78,9.17,9.46,8.9,9.2,8.94,100,1,4,4,4,2,83.5,,87.3,80.7,0,High,1,0,18.78
23324,Female,Kolkata,Tier2,IT,DataScience,Yes,No,6.52,7.49,6.8,6.75,6.59,6.67,6.64,7.26,6.95,79.5,1,2,1,1,0,65.8,3.7,55.4,63.4,1,Mid,1,0,8.54
23325,Male,Chennai,Tier1,Mechanical,Embedded,No,No,10,9.91,9.85,9.99,10,9.77,10,10,9.88,85.4,3,5,2,2,2,99.1,3.8,99.1,81.9,0,High,1,1,18.25
23326,Female,Mumbai,Tier1,CS,AI,Yes,No,9.48,9.32,9.61,8.98,9.43,9.54,9.46,9.57,9.45,83.5,2,3,3,4,1,74.6,,88.7,84.2,1,High,1,0,18.07
23327,Female,Jaipur,Tier3,Mechanical,AI,Yes,Yes,5.94,6.1,6.15,5.47,5.18,6.14,5.78,5.72,5.81,50,0,0,0,1,0,52.2,3,,35.3,0,Low,0,0,0
23328,Female,Bangalore,Tier2,Mechanical,Networking,No,Yes,6.18,6.09,6.53,6.27,6.68,5.67,6.38,6.05,6.21,73.9,1,3,2,2,1,,3.6,48.3,49.6,1,Low,1,0,4.67
23329,Male,Kolkata,Tier2,IT,Networking,No,No,6.95,7.16,7.16,6.53,6.37,6.27,7.36,6.38,6.79,71.9,1,2,2,2,1,67.5,3.8,56.7,58.5,0,Mid,1,0,8.61
23330,Female,Hyderabad,Tier1,Civil,AI,Yes,No,5.85,6.56,6.55,5.83,5.68,6.14,6.06,5.94,6.17,74,1,2,2,2,1,77.2,2.6,48.5,49.3,0,Low,1,0,3.55
23331,Male,Chennai,Tier1,CS,AI,Yes,No,4,4.24,4,4.39,4.29,4.77,4,4,4.1,79.7,0,2,1,1,1,73.5,2.3,,54.9,0,Low,0,0,0
23332,Male,Bangalore,Tier2,IT,AI,No,No,6.91,6.93,7.26,6.84,7.58,6.8,7.08,7.36,7.35,67.4,1,2,1,2,1,69.2,2.9,62.6,42.1,0,Mid,1,0,8.14
23333,Male,Hyderabad,Tier2,IT,DataScience,No,No,7,6.58,6.73,6.68,7.05,6.85,6.57,6.91,6.75,83.9,1,2,2,1,1,,3.6,56.7,35.6,0,Mid,1,0,8.48
23334,Female,Delhi,Tier2,EE,Embedded,No,Yes,9.09,8.27,8.71,8.09,8.61,8.2,8.08,8.54,8.66,67.6,1,1,2,2,0,62.1,2.4,58.7,56.9,0,High,1,0,18.56
23335,Female,Chennai,Tier2,CS,Embedded,Yes,No,4,4.51,4,4,4,4,4,4,4.04,63.4,0,1,0,1,0,41.7,1,34.5,38,0,Low,0,0,0
23336,Male,Kolkata,Tier3,CS,DataScience,No,Yes,5.93,6.19,5.91,6.29,6.22,5.65,6.33,6.07,5.96,53.3,0,0,0,1,0,44,2.4,25,29.3,0,Low,0,0,0
23337,Female,Chennai,Tier2,Mechanical,Networking,Yes,No,7.88,8.27,8.04,8.14,7.86,8.15,7.85,7.53,4.26,52.85380551,1,3,2,3,1,32,3.5,5.6,56.1,0,Mid,1,1,8.68
23338,Male,Pune,Tier2,ECE,Networking,No,Yes,5.15,5.36,4.95,5.08,5.08,5.04,4.77,4.96,4.98,62.2,0,1,0,0,0,52.9,1.3,33.8,31.4,0,Low,0,0,0
23339,Female,Mumbai,Tier2,EE,Embedded,No,No,7.92,7.28,7.8,8,7.82,7.73,7.53,7.12,7.68,74,0,1,2,2,0,51.7,3.7,54.5,52.4,0,Mid,1,0,8.62
23340,Female,Pune,Tier1,CS,DataScience,Yes,Yes,5.9,6.17,6.44,6.13,5.82,6.27,6.19,6.27,6.12,69.4,1,1,2,2,0,85.1,3.8,47.7,47.5,1,Low,1,0,4.3
23341,Male,Kolkata,Tier2,CS,AI,Yes,No,9.55,9.47,9.22,9.52,9.38,9.42,9.71,9.19,9.55,84,1,2,3,3,2,65,4.7,79.3,76.2,1,High,1,0,25.81
23342,Male,Delhi,Tier3,EE,Embedded,Yes,No,8.05,8.13,8,8.27,8.28,8.58,8.82,8.47,8.43,87.4,1,1,,2,1,71.2,3,60.9,61.8,0,High,1,0,18.12
23343,Male,Jaipur,Tier2,CS,AI,Yes,Yes,5.27,5.1,5.28,5.07,5.35,5.19,4.9,4.86,5.18,61.1,0,1,0,0,0,45.2,2.3,24.4,26.3,0,Low,0,0,0
23344,Female,Chennai,Tier3,CS,Embedded,Yes,No,6.79,7.14,7.25,6.78,7.66,6.92,7.21,7.78,7.18,74,0,1,2,2,1,50.5,3,50.2,50,0,Mid,0,0,0
23345,Male,Bangalore,Tier2,ECE,Embedded,Yes,No,6.51,6.37,6.55,6.52,6.26,6.66,7.18,6.62,6.44,77.2,0,1,1,1,1,69.6,,36,52.9,0,Low,0,0,0
23346,Female,Bangalore,Tier2,ECE,Embedded,No,No,7.7,7.73,8.23,7.91,8.26,8.07,8.07,8.19,8.21,95.4,1,4,2,3,2,69.1,4.3,82.4,60.3,1,High,1,0,22.69
23347,Male,Pune,Tier2,ECE,Networking,Yes,No,6.19,6.24,6.27,6.07,6.27,6.25,6.45,6.09,6.13,74.1,1,2,1,2,0,70.6,2.9,57.2,48.6,1,Low,0,0,0
23348,Female,Hyderabad,Tier1,CS,Networking,Yes,No,6.72,6.97,6.86,7.02,7.1,7.55,7,6.75,9.84,99.5,3,5,3,4,2,97.9,3.9,95.1,76.2,1,Mid,1,1,8.12
23349,Female,Kolkata,Tier1,CS,DataScience,Yes,No,8.42,8.81,8.53,8.78,8.66,9.17,8.76,8.76,8.65,83.1,2,4,3,3,1,89.4,3.9,77.6,72.2,0,High,1,0,18.43
23350,Male,Hyderabad,Tier1,IT,Networking,No,Yes,6.4,5.23,6.14,6.41,5.95,6.04,6.25,6.55,6.02,82.2,0,2,2,1,0,77.6,1.5,,56.2,0,Low,0,0,0
23351,Male,Kochi,Tier2,IT,DataScience,Yes,No,6.83,6.58,6.83,6.43,6.84,6.82,6.66,6.84,6.81,82.1,1,1,1,1,0,67.2,2.3,53.7,40.8,0,Mid,1,0,8.09
23352,Male,Pune,Tier2,IT,DataScience,No,No,6.13,5.95,6.06,5.98,5.79,5.81,6.51,5.91,6.11,76.7,0,2,1,2,1,71.4,2.9,61.4,59.3,0,Low,0,0,0
23353,Male,Pune,Tier2,ECE,DataScience,Yes,No,6.99,7.49,6.95,6.97,6.61,6.99,7.39,7.45,7.23,74.7,1,2,1,2,0,66.5,2.1,58.8,60.1,0,Mid,1,0,8.63
23354,Male,Ahmedabad,Tier2,CS,AI,No,No,9.89,10,9.93,10,9.69,10,10,10,9.98,94.7,2,2,2,3,2,89.3,5,88,73,1,High,1,0,25.96
23355,Female,Kolkata,Tier1,EE,Networking,No,No,9.81,10,9.98,10,10,10,10,9.94,9.97,92.6,1,3,3,4,1,74.5,4.3,59.7,83.3,1,High,1,0,25.88
23356,Female,Chennai,Tier3,CS,Networking,Yes,Yes,5.19,5.03,4.91,4.95,5.22,4.83,4.76,5.03,5.03,64.6,0,0,1,1,0,,1.8,,37.9,1,Low,0,0,0
23357,Female,Kochi,Tier2,Mechanical,AI,No,No,9.43,9.85,9.51,9.31,8.68,9.34,9.91,9.67,9.39,91,2,3,4,4,1,80.2,4.3,89.4,76.2,1,High,1,0,25.64
23358,Male,Delhi,Tier1,Civil,Embedded,No,No,7.4,8.04,7.58,7.94,7.56,8.18,8.16,7.68,7.68,75,1,4,,3,1,,4.6,,76.7,1,Mid,1,0,8.55
23359,Male,Chennai,Tier3,ECE,AI,No,Yes,4.91,4.49,5.29,4.47,4.72,4.75,4.33,4.34,4.79,69.5,0,1,1,1,0,51,2.2,,,0,Low,0,0,0
23360,Female,Kolkata,Tier3,ECE,Networking,Yes,Yes,5.43,5.25,5.4,5.05,5.53,4.58,5.78,4.85,5.27,56.8,0,0,0,0,0,49.9,1.2,23.9,29.3,0,Low,0,0,0
23361,Male,Hyderabad,Tier2,IT,Embedded,Yes,No,6.81,7.09,7.41,6.57,7.21,6.75,6.97,6.95,7.03,76.1,1,1,2,1,1,76.3,2.7,58,59.3,1,Mid,1,0,8.15
23362,Male,Bangalore,Tier1,IT,DataScience,No,No,6.44,6.21,6.41,6.56,6.76,6.75,6.4,6.56,9.82,99.1,3,5,3,3,2,98.1,4.1,96.1,61.3,1,Mid,1,1,9.01
23363,Male,Hyderabad,Tier1,ECE,AI,No,No,7.8,7.49,7.5,7.34,7.81,7.76,7.41,8.1,7.6,82.9,3,4,3,3,1,88.4,3.6,79,87.5,1,Mid,1,0,8.26
23364,Male,Jaipur,Tier2,CS,AI,No,Yes,6.08,6.04,6.43,6.45,6.11,6.62,6.41,6.39,6.3,59.1,0,1,1,1,0,50.4,1.7,22.6,30.7,0,Low,0,0,0
23365,Male,Hyderabad,Tier3,CS,DataScience,No,Yes,4.41,4.27,4.36,4.34,4.31,4.39,4.24,4,4.27,64.6,1,1,0,0,0,52.9,2.5,31,35.6,0,Low,0,0,0
23366,Female,Jaipur,Tier2,CS,Embedded,Yes,No,8.24,7.69,7.75,7.69,8.16,7.48,7.85,8.02,7.62,72,1,3,1,2,1,62.9,,36.7,62,0,Mid,1,0,8.29
23367,Male,Mumbai,Tier1,ECE,Networking,Yes,No,8.82,8.31,8.54,8.74,9.07,8.73,9.12,9.55,9,86.5,2,3,3,3,1,86.2,3,71.7,,1,High,1,0,18.78
23368,Male,Delhi,Tier2,ECE,Networking,No,No,7.58,8.04,7.85,8.57,8.11,8.28,8.23,8.02,7.94,76.8,1,2,3,4,1,87.6,4.3,,82.5,1,Mid,1,0,8.23
23369,Female,Bangalore,Tier1,CS,DataScience,No,No,9.85,9.89,9.8,9.9,9.74,10,9.72,9.84,9.81,95.8,3,3,2,2,1,95.8,4.6,75.9,68.9,1,High,1,0,25.23
23370,Male,Delhi,Tier1,CS,Networking,Yes,Yes,6.93,6.42,6.3,6.6,6.7,6.37,7.08,7.11,6.57,82,1,2,1,3,1,71.7,2.6,63.9,60.4,0,Mid,1,0,8.8
23371,Male,Delhi,Tier2,IT,AI,No,No,6.79,6.87,6.83,6.75,7.02,7.17,6.86,7.34,7.01,94.1,1,4,4,4,2,82,5,85.6,79,1,Mid,1,0,8.27
23372,Male,Kolkata,Tier3,EE,Embedded,No,Yes,5.82,5.55,5.73,5.52,5.76,5.7,5.86,5.22,5.69,53.9,1,0,0,1,0,37.4,2.1,23.3,24.9,0,Low,0,0,0
23373,Male,Chennai,Tier1,Civil,AI,Yes,No,8.08,7.92,8.46,8.4,7.9,8.98,8.8,8.84,8.44,88,1,4,,3,1,84.6,4.1,71.7,89.8,1,High,1,0,22.19
23374,Male,Mumbai,Tier2,ECE,AI,Yes,No,4.97,4.84,4.71,4.57,4.92,5.06,4.81,4.78,4.94,72.6,1,1,1,2,0,62.7,3.7,54.9,61.9,0,Low,0,0,0
23375,Female,Chennai,Tier2,Civil,Embedded,No,No,7.62,7.86,7.43,7.46,7.65,7.67,8.13,8,7.6,83.3,2,4,3,4,1,67.2,4.1,81.1,79.3,1,Mid,1,0,8.35
23376,Female,Chennai,Tier2,Mechanical,Networking,Yes,No,6.42,6.84,6.6,7.24,7.1,6.39,6.86,6.66,6.82,75.7,1,2,2,1,0,85.6,4,61.9,48.3,1,Mid,1,0,8.56
23377,Female,Delhi,Tier1,CS,Embedded,Yes,No,9.76,9.68,9.72,9.84,10,10,10,9.59,9.79,98.2,1,3,3,3,1,82.9,2.9,72.8,48.5,1,High,1,0,18.65
23378,Female,Kochi,Tier3,CS,AI,Yes,No,5.22,5.62,6.19,5.86,5.78,5.89,6.09,5.76,5.82,80.1,0,1,2,2,1,75.3,2.9,52.8,60.8,0,Low,0,0,0
23379,Male,Jaipur,Tier2,Mechanical,AI,No,Yes,6.38,6.36,6.81,6.01,6.21,6.21,6.08,7.02,6.45,72.5,1,2,2,2,0,61,2.8,48,48.7,1,Low,0,0,0
23380,Male,Ahmedabad,Tier1,ECE,Embedded,No,No,9.22,9.52,8.98,9.28,9.57,9.84,9.11,9.66,9.41,74.7,2,3,2,2,1,51.5,3.5,63.1,60,1,High,1,0,25.28
23381,Male,Hyderabad,Tier2,CS,Networking,Yes,Yes,7.48,7.71,6.79,7.33,7.65,7.14,7.09,7.83,7.58,58.6,0,1,1,1,0,52.3,2.3,25.7,33.5,0,Mid,0,0,0
23382,Male,Kochi,Tier2,CS,AI,Yes,No,6.19,6.08,6.23,6.05,6.18,5.85,6.02,6.18,6.2,79.6,1,2,1,2,0,64.4,2.9,52.8,53.6,1,Low,1,0,5.92
23383,Male,Pune,Tier2,ECE,Embedded,No,No,5.22,4.77,5.12,4.42,4.6,4.59,4.53,4.69,4.79,54.7,0,1,1,0,0,44.6,2,29.3,23.6,0,Low,0,0,0
23384,Male,Chennai,Tier3,ECE,Embedded,No,No,5.26,5.99,5.87,5.02,5.29,6.06,5.36,5.19,5.54,63.9,0,1,0,1,0,60.3,1.7,29,40.3,1,Low,0,0,0
23385,Female,Kolkata,Tier2,Mechanical,Networking,Yes,No,6.71,6.75,6.33,6.23,6.71,6.64,6.49,6.11,6.54,59.2,0,0,0,0,0,,1.9,25.4,35,0,Mid,0,0,0
23386,Male,Bangalore,Tier2,ECE,AI,No,No,7.38,7.38,7.45,8.07,7.42,7.59,7.67,7.77,7.38,100,2,4,2,3,2,88.3,4.7,79.4,88,1,Mid,1,0,9
23387,Female,Pune,Tier1,IT,Networking,No,Yes,9.33,9.83,10,9.67,10,9.81,9.61,10,9.82,80.3,2,5,4,4,1,71,3.6,89.5,60,1,High,1,0,25.82
23388,Male,Ahmedabad,Tier3,ECE,Embedded,No,Yes,8.06,8.14,7.8,7.42,7.36,7.31,7.78,7.68,7.59,59.2,1,0,1,0,0,41.4,2.1,26.5,,0,Mid,0,0,0
23389,Male,Bangalore,Tier2,ECE,AI,Yes,Yes,9.42,9.64,9.42,9.47,8.95,9.48,9.49,9.69,9.42,89.7,1,2,1,2,0,57.1,2.4,53.1,44.3,0,High,1,0,18.92
23390,Male,Bangalore,Tier1,CS,Networking,No,No,6.02,6.35,6.27,5.95,7.2,6.73,6.78,6.97,6.52,93.3,2,5,2,2,2,60.7,4.3,70.5,94.8,1,Mid,1,0,12.38
23391,Female,Jaipur,Tier2,EE,Embedded,Yes,No,6.42,6.96,6.77,6.51,6.91,6.72,6.54,6.47,6.67,82.6,1,1,,2,1,64.6,,47.2,47.1,1,Mid,1,0,12.19
23392,Male,Kolkata,Tier2,Mechanical,Embedded,No,No,6.15,6.36,6.25,6.02,6.05,6.23,6.71,6.25,6.21,84.8,2,4,3,2,1,99.7,3.8,80.3,65.1,1,Low,1,0,6.31
23393,Male,Kolkata,Tier3,EE,Embedded,Yes,No,7.96,8.12,7.86,7.82,7.39,7.77,7.27,8.04,7.98,76.3,1,1,1,2,1,88.4,2.9,58.2,48.2,0,Mid,1,0,10.56
23394,Female,Hyderabad,Tier2,ECE,Networking,No,No,7.38,7.05,7.31,6.85,6.86,7.11,6.17,6.98,7.12,64.3,0,1,0,0,1,51,1.2,25.6,31.7,0,Mid,0,0,0
23395,Male,Pune,Tier3,ECE,Networking,No,No,6.78,6.71,6.82,6.48,6.65,7.19,6.5,7.03,6.69,83.1,1,2,2,1,1,64.3,2.6,53.7,59.2,0,Mid,1,0,10.57
23396,Female,Mumbai,Tier1,CS,Networking,No,No,6.93,7.82,7.49,7.12,7.01,7.7,7.48,8.06,7.48,98.4,2,3,4,3,1,78.7,4,90.1,77,1,Mid,1,0,8.7
23397,Male,Bangalore,Tier2,ECE,Embedded,Yes,Yes,6.58,6.91,6.83,7.34,6.99,6.7,6.69,7.14,6.92,74.6,1,1,2,2,0,74.3,,,58.6,0,Mid,1,0,8.52
23398,Male,Kochi,Tier2,IT,DataScience,No,Yes,7.14,6.18,6.77,6.63,6.48,6.47,6.25,6.85,6.69,80.5,0,1,1,2,1,70.7,2.7,54.1,51,1,Mid,0,0,0
23399,Male,Ahmedabad,Tier2,Civil,DataScience,Yes,No,6.8,5.8,6.34,6.11,5.87,5.96,6.09,6.52,6.01,76.4,1,1,1,2,1,75.7,2.9,67.4,51.6,0,Low,0,0,0
23400,Male,Jaipur,Tier1,CS,AI,Yes,No,5.93,5.41,6.14,6.39,6.13,6.48,6.5,6.14,6.04,94.2,1,4,2,3,2,86.6,5,77.4,88.2,1,Low,1,0,6.03
23401,Female,Kolkata,Tier2,Civil,DataScience,No,Yes,6.47,6,6.21,5.84,6.13,6.23,6.78,6.19,6.22,79,1,2,1,2,1,82.3,3.4,57.1,50.1,1,Low,0,0,0
23402,Male,Chennai,Tier2,ECE,DataScience,No,Yes,7.57,7.72,7.22,7.63,7.68,7.19,7.26,8.08,7.63,73.3,0,3,1,2,0,76.2,2.7,47.5,39.1,1,Mid,0,0,0
23403,Male,Chennai,Tier2,ECE,Networking,Yes,No,7.35,6.82,6.73,6.63,6.48,6.4,6.74,6.94,6.67,77,1,2,2,2,1,68.1,3.4,51,37.4,1,Mid,1,0,8.38
23404,Male,Delhi,Tier3,Civil,Networking,No,No,5.63,5.52,4.86,5.48,5.48,5.59,5.25,4.85,5.34,56.2,0,0,0,0,0,50.1,1.8,23.5,27.8,1,Low,0,0,0
23405,Male,Pune,Tier2,Mechanical,AI,No,Yes,8.59,9.03,8.63,8.94,7.98,8.86,8.02,9.08,8.63,78.3,2,1,2,1,0,68.2,,51.6,47.7,1,High,1,0,18.74
23406,Male,Pune,Tier2,CS,DataScience,Yes,No,8.71,7.6,8.33,8.73,8.53,8.19,8.31,8.75,8.36,83.9,2,3,2,3,1,95.4,3.6,,75.4,1,High,1,0,18.39
23407,Male,Bangalore,Tier2,CS,AI,No,No,6.89,6.54,6.89,6.61,7.08,6.56,6.86,6.37,6.69,85,1,2,0,2,1,60.1,3.7,58.3,51.4,1,Mid,1,0,8.18
23408,Female,Hyderabad,Tier3,EE,AI,Yes,No,6.58,6.61,7.51,6.61,6.7,6.74,6.89,6.82,6.79,83.7,1,0,3,2,0,67.8,4.3,38.1,56.1,1,Mid,1,0,8.06
23409,Female,Chennai,Tier1,CS,Networking,Yes,No,8.58,8.29,8.7,8.9,8.26,8.58,8.95,8.66,8.8,87.1,3,4,3,4,2,,2.8,,75.8,1,High,1,0,18.33
23410,Male,Mumbai,Tier2,IT,AI,Yes,No,7.28,7.01,7.21,6.87,7.24,6.79,6.74,6.69,6.96,82.4,1,2,1,1,1,78.1,3.4,39.7,47.8,1,Mid,0,0,0
23411,Male,Hyderabad,Tier1,Mechanical,AI,No,No,7.79,7.65,7.94,7.71,8.45,8.05,8.48,8.68,8.31,100,2,3,3,2,2,70.5,4.1,62.7,,0,High,1,0,18.76
23412,Female,Kolkata,Tier2,CS,DataScience,Yes,No,9.54,9.04,9.13,9.25,9.52,9.59,9.93,10,9.47,91,2,4,4,3,1,96.5,5,76,80.8,1,High,1,0,26
23413,Male,Mumbai,Tier3,ECE,DataScience,Yes,Yes,6.13,5.98,5.93,5.95,5.94,5.38,5.74,5.69,5.72,52.3,0,1,1,0,0,46.4,2.1,32.3,24.7,0,Low,0,0,0
23414,Male,Bangalore,Tier3,EE,DataScience,Yes,No,5.35,5.32,5.61,5.03,5.12,5.35,4.99,4.87,5.12,71.7,1,0,0,0,0,39.2,2.6,23.3,31.9,0,Low,0,0,0
23415,Male,Chennai,Tier2,CS,Embedded,Yes,No,7.83,7.52,8.08,8.06,7.61,7.85,7.25,7.88,7.91,73.6,1,3,1,3,1,71.6,2.5,51,54.6,1,Mid,1,0,8.28
23416,Female,Kochi,Tier2,Civil,AI,No,No,7.5,7.19,7.14,6.81,7.3,7.37,7.07,6.88,7.04,81.5,1,2,2,3,0,60.2,3.8,51.3,45.1,0,Mid,1,0,8.72
23417,Male,Bangalore,Tier3,ECE,Embedded,Yes,Yes,6.66,6.84,6.39,6.85,6.31,6.22,6.84,6.04,6.58,66,0,1,0,1,0,59.1,2,,32.1,0,Mid,0,0,0
23418,Male,Delhi,Tier3,Civil,DataScience,No,Yes,5.36,5.43,5.92,5.47,5.05,5.06,5.56,5.55,5.52,61.9,0,1,0,1,0,45.9,1.4,25.8,30.4,0,Low,0,0,0
23419,Male,Kolkata,Tier3,Civil,Embedded,Yes,No,8.29,8.56,8.56,8.57,8.53,9.03,8.75,8.62,8.53,93,0,1,0,2,1,64.5,3.4,61.7,50.2,0,High,1,0,18.59
23420,Male,Kochi,Tier3,Mechanical,Embedded,No,No,9.28,9.96,9.56,10,10,9.95,9.75,9.53,9.78,84.2,1,1,2,3,1,53.6,2.8,53.3,54,1,High,1,0,18.39
23421,Female,Bangalore,Tier2,CS,Networking,No,No,7.76,8.1,8.17,7.57,8.24,8.06,8.2,7.91,8.15,77.3,0,1,1,2,0,,3.3,65.7,52.3,0,High,1,0,18.46
23422,Male,Mumbai,Tier1,IT,Networking,No,No,7.35,8.11,7.2,7.74,7.99,7.55,7.9,7.92,7.88,78.8,1,2,,3,2,86.9,4.5,71.5,61.1,1,Mid,1,0,8.22
23423,Male,Kolkata,Tier2,CS,DataScience,Yes,No,8,7.65,7.59,7.04,7.22,7.56,7.75,7.04,7.63,83.1,1,2,,3,0,88.2,3.3,64.4,46.5,0,Mid,1,0,8.08
23424,Female,Kolkata,Tier2,ECE,DataScience,No,No,4.25,4.35,5.04,4.73,4.45,4.37,4.9,5.09,4.7,82.5,1,1,2,2,0,63.7,,,57.9,0,Low,0,0,0
23425,Male,Hyderabad,Tier2,IT,AI,No,Yes,7.14,7.12,7.52,6.81,7.02,7.09,6.59,7.37,7.31,63.9,1,0,1,1,0,45,1.5,22.5,39.4,1,Mid,0,0,0
23426,Male,Ahmedabad,Tier2,EE,Networking,Yes,Yes,4,4,4.03,4,4,4,4.01,4,4,61.6,0,1,1,0,0,49.7,1.7,22.7,27.6,0,Low,0,0,0
23427,Female,Bangalore,Tier2,Mechanical,Embedded,No,Yes,6.6,6.75,6.81,6.68,7.21,7.09,6.99,6.61,6.79,77.3,2,3,3,3,1,95.9,4.2,72.9,76.9,1,Mid,1,0,8.99
23428,Male,Pune,Tier3,IT,AI,No,No,9.36,8.68,8.53,8.03,8.36,8.48,8.79,8.09,8.63,90.9,1,2,2,2,1,60.7,3.2,48.9,57.2,0,High,1,0,18.03
23429,Male,Pune,Tier1,IT,Networking,Yes,Yes,6.86,7.11,7.89,7.72,7.34,7.7,7.08,8.1,7.45,72.6,1,3,3,3,1,82.6,3.8,,75.1,1,Mid,1,0,8.54
23430,Female,Bangalore,Tier1,ECE,Networking,Yes,No,6.77,6.74,6.92,6.76,7.38,7.3,7.55,7.57,7.1,86.5,2,3,1,4,1,81.6,5,61.3,75.2,0,Mid,1,0,8.41
23431,Male,Kolkata,Tier3,Mechanical,Embedded,No,No,5.66,5.68,6.24,6.4,6.19,5.83,5.95,5.56,5.86,74.6,1,0,1,0,1,45.5,1.8,26.5,37.7,0,Low,0,0,0
23432,Male,Hyderabad,Tier2,CS,DataScience,No,No,8.51,8.1,8.42,8.61,8.71,8.69,8.02,8.18,8.33,75.5,0,3,1,2,1,,2.8,49.8,55.2,1,High,1,0,18.06
23433,Female,Ahmedabad,Tier3,ECE,Networking,No,No,9.05,8.41,8.82,8.32,8.79,8.58,9.24,9.42,8.84,71.5,1,1,2,2,0,71.2,2.7,50.1,52.7,0,High,1,0,18.73
23434,Male,Mumbai,Tier2,CS,Networking,No,No,7.15,7.63,7.37,7.48,8.47,7.45,7.89,8.36,7.76,100,2,5,1,3,2,77.1,4.2,,69.4,0,Mid,1,0,8.66
23435,Male,Ahmedabad,Tier2,Civil,Networking,No,No,8.19,7.84,8.38,8.28,7.95,8.16,8.22,7.62,7.95,73.9,0,2,,1,0,60.4,2.1,49.5,45.5,0,Mid,1,0,8.54
23436,Male,Bangalore,Tier3,CS,Networking,No,No,6.33,6.07,6.07,5.93,6.15,6.3,5.94,5.64,6.17,73.4,1,2,2,1,0,71.1,2.6,50.1,48.3,1,Low,1,0,4.81
23437,Male,Bangalore,Tier1,IT,AI,Yes,No,9.53,9.12,9.38,9.27,9.49,9.4,9.5,9.8,9.52,93.7,2,3,3,3,1,,,86.3,80.6,1,High,1,0,18.26
23438,Female,Bangalore,Tier1,CS,DataScience,Yes,No,6.25,6.03,5.81,6.64,5.53,6.18,6.03,6.45,6,76.3,2,4,2,2,1,,4.3,69,,1,Low,1,0,4.52
23439,Male,Kolkata,Tier2,Mechanical,DataScience,Yes,Yes,7.59,8.31,8.34,8.42,8.23,8.08,8.48,8.5,8.21,100,2,3,3,2,1,80.8,3.9,91,61.8,1,High,1,0,22.21
23440,Female,Chennai,Tier2,ECE,Embedded,Yes,Yes,6.42,5.51,6.29,6.15,5.86,6.23,5.65,5.24,5.83,87.8,1,2,1,3,1,77,2.8,52.1,40.7,0,Low,0,0,0
23441,Male,Kolkata,Tier3,Civil,AI,Yes,No,6.21,6,6.49,6.38,6.02,6.1,5.9,5.6,4.15,52.94329031,1,0,1,1,0,31.5,2.7,1.2,23.9,0,Low,0,1,0
23442,Female,Jaipur,Tier3,CS,DataScience,No,No,4,4.33,4,4.32,4,4.25,4,4,4.18,55.6,0,1,1,0,0,40.7,1.9,29.8,37.2,0,Low,0,0,0
23443,Female,Delhi,Tier3,CS,AI,No,Yes,4.22,4,4,4.23,4.03,4,4,4,4.02,66.4,0,1,0,1,0,38.4,2.1,29.7,29.9,0,Low,0,0,0
23444,Male,Pune,Tier3,ECE,Networking,No,Yes,6.78,6.44,6.85,6.56,6.52,6.35,6.84,6.11,6.59,57,0,0,0,1,0,58.5,2.4,28.9,33.4,1,Mid,0,0,0
23445,Male,Chennai,Tier3,IT,AI,No,No,5.82,5.58,5.9,5.69,5.7,6.14,5.56,5.74,5.79,71.5,0,1,1,0,0,54.1,1.8,,30.6,0,Low,0,0,0
23446,Male,Hyderabad,Tier2,ECE,AI,No,No,5.66,6.03,5.75,6.05,5.97,5.33,6.2,5.82,5.94,76.8,1,2,2,1,1,69.8,3.1,56.5,43.3,0,Low,0,0,0
23447,Male,Mumbai,Tier1,ECE,Networking,No,No,7.06,6.86,7.28,7.29,7.38,6.9,7.13,7.23,4.31,51.70874835,1,2,2,1,0,33.9,3.4,2.3,,1,Mid,1,1,8.11
23448,Male,Pune,Tier2,Mechanical,Embedded,Yes,No,6.62,5.86,6.5,6.15,6.66,6.3,6.39,5.75,6.3,84.1,1,2,2,2,0,61.7,2.9,55.4,52.1,0,Low,1,0,3.01
23449,Male,Bangalore,Tier3,Civil,AI,Yes,Yes,6.39,6.17,6.01,5.74,6.4,6.02,6.2,5.82,6.09,55.6,0,0,1,1,0,51.3,1.6,27.1,31.8,1,Low,0,0,0
23450,Male,Hyderabad,Tier2,Civil,DataScience,Yes,No,10,9.84,9.48,9.49,9.71,9.45,9.87,10,9.6,94,2,4,2,3,2,80.7,4.5,74.5,75,1,High,1,0,25.91
